X_Value	Voltage_0	Voltage_1	Voltage_2	Voltage_3	Voltage_4	Voltage_5	Voltage_6	Voltage_7	Voltage_8	Voltage_9	Voltage_10	Voltage_11	Voltage_12	Voltage_13	Voltage_14	Voltage_15	Comment
0.018000	3.392123	-0.252119	0.262394	0.587499	-0.188411	-8.041428	1.201268	-0.127449	-0.071115	-0.343256	0.652810	-0.085056	-0.315112	-0.286356	0.276030	6.668986
0.019000	3.384615	-0.251354	0.254893	0.580088	-0.187745	-8.039101	1.197501	-0.126917	-0.070958	-0.343138	0.645216	-0.084540	-0.314740	-0.286275	0.268503	6.660891
0.020000	3.374283	-0.250266	0.244021	0.569273	-0.186765	-8.036580	1.191672	-0.126152	-0.070736	-0.342971	0.634172	-0.083767	-0.314255	-0.286137	0.257561	6.648895
0.021000	3.361464	-0.244852	0.233668	0.558147	-0.181477	-8.027251	1.183778	-0.121156	-0.066425	-0.338625	0.623084	-0.078769	-0.309563	-0.281829	0.247054	6.634183
0.022000	3.344129	-0.217932	0.238116	0.556606	-0.154787	-7.981923	1.172283	-0.094901	-0.041032	-0.312662	0.620707	-0.052571	-0.283306	-0.256003	0.250525	6.618032
0.023000	3.317688	-0.142224	0.279081	0.577230	-0.079577	-7.853456	1.154865	-0.020386	0.032353	-0.237460	0.633451	0.021706	-0.207965	-0.181184	0.287459	6.601998
0.024000	3.276507	0.010419	0.378771	0.629798	0.072114	-7.592854	1.129874	0.130228	0.181468	-0.084538	0.658973	0.171710	-0.055165	-0.029047	0.373975	6.587794
0.025000	3.215138	0.263022	0.552799	0.718491	0.323155	-7.159775	1.096812	0.379682	0.429006	0.169399	0.686387	0.419042	0.198314	0.223565	0.515804	6.575614
0.026000	3.128443	0.630013	0.798855	0.838339	0.687867	-6.528690	1.055553	0.742204	0.789191	0.538952	0.702827	0.776398	0.567030	0.591154	0.705085	6.558679
0.027000	3.012301	1.116053	1.098125	0.977174	1.170872	-5.691011	1.006086	1.222389	1.266624	1.028849	0.699078	1.247894	1.055692	1.078415	0.924474	6.521827
0.028000	2.864562	1.716250	1.423335	1.119708	1.767294	-4.654785	0.948744	1.815400	1.856494	1.634160	0.669935	1.829008	1.659386	1.680442	1.152595	6.446964
0.029000	2.685424	2.417490	1.744722	1.250417	2.464095	-3.442405	0.884327	2.508286	2.545893	2.341647	0.613482	2.507641	2.364910	2.384079	1.367846	6.317673
0.030000	2.477419	3.200291	2.034647	1.355729	3.241906	-2.087431	0.814061	3.281804	3.315643	3.131632	0.530192	3.265612	3.152645	3.169757	1.551254	6.122127
0.031000	2.245171	4.040955	2.271264	1.425709	4.077179	-0.630833	0.739808	4.112543	4.142416	3.980175	0.419412	4.080659	3.998725	4.013679	1.688659	5.854084
0.032000	1.994840	4.913671	2.441245	1.454575	4.944268	0.882649	0.664467	4.975008	5.000803	4.861206	0.273857	4.928311	4.877157	4.889919	1.771029	5.512838
0.033000	1.733344	5.792470	2.541271	1.440854	5.817370	2.407912	0.591868	5.843534	5.865241	5.748481	0.079744	5.783706	5.761782	5.772383	1.793072	5.102583
0.034000	1.467960	6.652827	2.576342	1.386217	6.672121	3.902291	0.526619	6.693891	6.711587	6.617221	-0.179636	6.622282	6.627898	6.636432	1.750268	4.631467
0.035000	1.205944	7.472939	2.557486	1.294686	7.486863	5.327793	0.473491	7.504528	7.518378	7.445393	-0.519164	7.420001	7.453544	7.460153	1.637920	4.110626
0.036000	0.954311	8.234588	2.498903	1.171541	8.243498	6.652615	0.437009	8.257432	8.267680	8.214583	-0.948813	8.152342	8.220366	8.225234	1.451106	3.553213
0.037000	0.719612	8.923658	2.415651	1.022652	8.928007	7.852057	0.421002	8.938648	8.945596	8.910524	-1.471920	8.795714	8.914140	8.917477	1.185689	2.973478
0.038000	0.507594	9.530307	2.322569	0.854480	9.530618	8.908837	0.428060	9.538441	9.542437	9.523263	-2.084578	9.330678	9.524955	9.526988	0.840100	2.386084
0.039000	0.322973	10.048882	2.233388	0.673935	10.045720	9.812952	0.459343	10.051214	10.052636	10.047082	-2.776144	9.743681	10.047109	10.048071	0.416429	1.805366
0.040000	0.169566	10.477602	2.158787	0.487128	10.471547	10.561134	0.515062	10.475188	10.474434	10.480169	-3.530774	10.024922	10.478802	10.478925	-0.080472	1.244498
0.041000	0.050569	10.818090	2.104332	0.297905	10.809717	11.156054	0.595105	10.811880	10.809429	10.824158	-4.329016	10.165505	10.821666	10.821165	-0.644573	0.714719
0.042000	-0.031554	11.074810	2.070628	0.108047	11.064667	11.605334	0.698991	11.064670	11.062008	11.083548	-5.149263	10.158920	11.080189	11.079265	-1.268530	0.225055
0.043000	-0.075200	11.254445	2.054403	-0.081898	11.243042	11.920489	0.825845	11.236930	11.238748	11.265086	-5.968980	10.003009	11.261101	11.259915	-1.943167	-0.217941
0.044000	-0.080328	11.365286	2.052375	-0.269952	11.353077	12.115840	0.973283	11.334192	11.347803	11.377138	-6.764836	9.707149	11.372744	11.371422	-2.654736	-0.609672
0.045000	-0.048689	11.416630	2.062944	-0.452142	11.404015	12.207490	1.137147	11.365361	11.398321	11.429094	-7.514509	9.292885	11.424479	11.423115	-3.384819	-0.947204
0.046000	0.016253	11.418253	2.086818	-0.622720	11.405565	12.212392	1.311736	11.341377	11.399921	11.430823	-8.198266	8.791665	11.426150	11.424814	-4.111533	-1.229150
0.047000	0.109644	11.379937	2.126619	-0.775111	11.367449	12.147532	1.490463	11.274111	11.362226	11.392204	-8.800958	8.240017	11.387602	11.386352	-4.811779	-1.455724
0.048000	0.225832	11.311091	2.185317	-0.903463	11.299011	12.029263	1.666784	11.175383	11.294494	11.322738	-9.313260	7.673470	11.318310	11.317190	-5.464346	-1.628859
0.049000	0.358843	11.220447	2.265203	-1.003534	11.208928	11.872778	1.834780	11.056293	11.205316	11.231246	-9.731325	7.123024	11.227068	11.226110	-6.051921	-1.752098
0.050000	0.502719	11.115853	2.367597	-1.072735	11.104994	11.691738	1.989417	10.926719	11.102412	11.125653	-10.055964	6.614040	11.121773	11.121006	-6.561846	-1.830283
0.051000	0.651836	11.004121	2.492774	-1.109965	10.993979	11.498022	2.126728	10.795057	10.992486	11.012841	-10.291972	6.165874	11.009290	11.008734	-6.986322	-1.869199
0.052000	0.801102	10.890976	2.640322	-1.115116	10.881567	11.301612	2.243712	10.668069	10.881171	10.898592	-10.446875	5.792676	10.895380	10.895046	-7.321700	-1.875120
0.053000	0.946118	10.781027	2.809647	-1.088403	10.772336	11.110559	2.338169	10.550880	10.773001	10.787563	-10.529982	5.504401	10.784683	10.784582	-7.567397	-1.854333
0.054000	1.083270	10.677820	2.999959	-1.030576	10.669807	10.931066	2.408798	10.447062	10.671464	10.683337	-10.551996	5.306203	10.680774	10.680907	-7.725877	-1.812959
0.055000	1.209772	10.583901	3.210185	-0.943218	10.576509	10.767596	2.455300	10.358770	10.579066	10.588485	-10.524443	5.197918	10.586214	10.586578	-7.802706	-1.756817
0.056000	1.323922	10.500928	3.437339	-0.829917	10.494088	10.623062	2.478656	10.286962	10.497437	10.504684	-10.459079	5.172698	10.502673	10.503260	-7.807037	-1.691238
0.057000	1.425531	10.429773	3.672985	-0.698750	10.423410	10.499017	2.481368	10.231578	10.427436	10.432816	-10.367552	5.214853	10.431031	10.431830	-7.752607	-1.620567
0.058000	1.515827	10.370669	3.903487	-0.561941	10.364705	10.395886	2.467194	10.191796	10.369290	10.373117	-10.261567	5.301759	10.371522	10.372518	-7.656980	-1.548020
0.059000	1.597058	10.323312	4.113077	-0.433334	10.317670	10.313169	2.440709	10.166112	10.322703	10.325278	-10.151864	5.407816	10.323838	10.325015	-7.539250	-1.475974
0.060000	1.672120	10.287011	4.286246	-0.326413	10.281618	10.249676	2.406889	10.152578	10.286992	10.288607	-10.047408	5.507618	10.287286	10.288626	-7.417994	-1.406150
0.061000	1.744069	10.260766	4.410235	-0.252289	10.255557	10.203689	2.370485	10.148860	10.261174	10.262088	-9.954699	5.579989	10.260859	10.262337	-7.308933	-1.339623
0.062000	1.815844	10.243411	4.475892	-0.219051	10.238328	10.173188	2.335790	10.151800	10.244099	10.244521	-9.877815	5.608892	10.243376	10.244915	-7.224165	-1.276976
0.063000	1.890377	10.233372	4.476897	-0.232077	10.228516	10.155723	2.307039	10.153747	10.234081	10.233402	-9.818405	5.581863	10.233022	10.233074	-7.172364	-1.218866
0.064000	1.971180	10.227169	4.407480	-0.294313	10.223448	10.147133	2.289287	10.136396	10.226977	10.221587	-9.774649	5.488322	10.225192	10.217007	-7.158302	-1.167153
0.065000	2.062368	10.217689	4.262935	-0.404255	10.217612	10.139805	2.287930	10.073941	10.214353	10.196017	-9.738221	5.322752	10.210648	10.179592	-7.179042	-1.125320
0.066000	2.167497	10.198389	4.043479	-0.553557	10.205756	10.126572	2.306732	9.946212	10.188562	10.145375	-9.692568	5.091232	10.181044	10.105305	-7.221183	-1.097435
0.067000	2.288207	10.167284	3.756732	-0.727842	10.186031	10.104622	2.346432	9.747120	10.147514	10.067066	-9.616815	4.813185	10.134171	9.988414	-7.263588	-1.086714
0.068000	2.424011	10.125822	3.416119	-0.910217	10.159146	10.074455	2.405250	9.482930	10.093299	9.965329	-9.492106	4.514766	10.072464	9.831985	-7.283155	-1.095093
0.069000	2.572258	10.077519	3.039861	-1.083263	10.127392	10.038650	2.479227	9.170711	10.030510	9.848498	-9.304744	4.225136	10.001138	9.646351	-7.258164	-1.123003
0.070000	2.728533	10.026751	2.649029	-1.231016	10.093746	10.000705	2.562993	8.834665	9.964728	9.726585	-9.048413	3.971746	9.926497	9.446298	-7.171131	-1.169558
0.071000	2.887406	9.977982	2.264650	-1.340985	10.061314	9.964343	2.650819	8.500233	9.901618	9.609671	-8.725002	3.775483	9.854919	9.247780	-7.011464	-1.232998
0.072000	3.042816	9.935150	1.907026	-1.404004	10.032864	9.932902	2.736789	8.191109	9.846123	9.506544	-8.342391	3.651814	9.791960	9.065545	-6.774936	-1.310762
0.073000	3.188348	9.901307	1.595582	-1.413757	10.010605	9.908872	2.814831	7.926840	9.801912	9.423606	-7.912960	3.611580	9.741638	8.911216	-6.462476	-1.399450
0.074000	3.318610	9.877946	1.342095	-1.371703	9.995940	9.892539	2.880630	7.715409	9.769658	9.361556	-7.457410	3.649468	9.704015	8.787924	-6.085422	-1.495326
0.075000	3.429841	9.865400	1.148822	-1.287251	9.989524	9.882956	2.931956	7.556248	9.748261	9.317663	-7.001866	3.746084	9.676936	8.693318	-5.665227	-1.594430
0.076000	3.519353	9.863580	1.014072	-1.171972	9.991431	9.879699	2.967094	7.449555	9.737147	9.290551	-6.569805	3.882211	9.659423	8.626810	-5.225693	-1.692425
0.077000	3.585739	9.872011	0.933440	-1.037971	10.001246	9.882665	2.985123	7.394785	9.736055	9.279877	-6.180501	4.039930	9.651384	8.588877	-4.790226	-1.785160
0.078000	3.629068	9.889826	0.900269	-0.897065	10.018144	9.891839	2.986268	7.388891	9.744769	9.285588	-5.848467	4.202176	9.653082	8.579693	-4.380362	-1.869129
0.079000	3.650827	9.915826	0.906312	-0.760075	10.041006	9.907078	2.971916	7.425668	9.762862	9.307185	-5.583173	4.353114	9.664638	8.597667	-4.014562	-1.941657
0.080000	3.653477	9.948567	0.943655	-0.635289	10.068523	9.928045	2.944026	7.498007	9.789640	9.343768	-5.388099	4.481542	9.685909	8.640311	-3.706136	-2.000719
0.081000	3.639938	9.986444	1.006563	-0.527256	10.099305	9.954169	2.904543	7.600085	9.824095	9.394053	-5.261092	4.583405	9.716380	8.705138	-3.461764	-2.044719
0.082000	3.613852	10.027800	1.089267	-0.438901	10.131967	9.984671	2.856278	7.723442	9.864968	9.456261	-5.197953	4.654834	9.755167	8.787851	-3.284434	-2.072973
0.083000	3.579390	10.071006	1.185452	-0.372193	10.165209	10.018594	2.802775	7.857411	9.910787	9.528215	-5.192676	4.691238	9.801027	8.883214	-3.174561	-2.085695
0.084000	3.540698	10.114545	1.289445	-0.327495	10.197866	10.054886	2.747524	7.992172	9.959987	9.607534	-5.236663	4.690500	9.852451	8.986839	-3.129358	-2.083663
0.085000	3.501626	10.157061	1.396308	-0.303905	10.228957	10.092442	2.693702	8.119167	10.010964	9.691709	-5.319643	4.652951	9.907753	9.094604	-3.143414	-2.068121
0.086000	3.465732	10.197411	1.500705	-0.300499	10.257695	10.130185	2.644444	8.228446	10.062140	9.777517	-5.431656	4.578255	9.964801	9.199852	-3.210533	-2.040923
0.087000	3.436129	10.234677	1.596733	-0.316741	10.283501	10.167093	2.602701	8.308685	10.112004	9.860599	-5.563607	4.464962	10.020860	9.293396	-3.324533	-2.004458
0.088000	3.414992	10.268186	1.679657	-0.351331	10.305995	10.202289	2.570449	8.351736	10.159296	9.937550	-5.706142	4.314668	10.073780	9.367888	-3.478031	-1.961242
0.089000	3.403406	10.297492	1.746547	-0.401955	10.324986	10.235014	2.548429	8.354211	10.202993	10.006450	-5.849948	4.133041	10.122178	9.419415	-3.662324	-1.913723
0.090000	3.401552	10.322373	1.795605	-0.466033	10.340443	10.264708	2.536530	8.315622	10.242375	10.066074	-5.987177	3.927459	10.165181	9.445814	-3.868542	-1.864363
0.091000	3.409194	10.342504	1.824254	-0.542296	10.352472	10.290028	2.534634	8.233638	10.275832	10.113020	-6.113307	3.702048	10.200167	9.442245	-4.089911	-1.815910
0.092000	3.426157	10.356627	1.827903	-0.631516	10.361270	10.306453	2.543449	8.100384	10.297951	10.137870	-6.227843	3.454834	10.218771	9.397867	-4.323153	-1.771734
0.093000	3.452439	10.361965	1.800544	-0.735686	10.366938	10.305762	2.564560	7.903408	10.299027	10.125853	-6.333036	3.180007	10.207081	9.297110	-4.567677	-1.735741
0.094000	3.488051	10.354038	1.736065	-0.856838	10.368880	10.277486	2.599771	7.629347	10.266962	10.060230	-6.431955	2.871658	10.148760	9.123385	-4.823292	-1.711878
0.095000	3.532996	10.326710	1.629208	-0.995759	10.364859	10.210228	2.650602	7.267295	10.188937	9.924974	-6.526049	2.526740	10.027546	8.861858	-5.087365	-1.703833
0.096000	3.587348	10.271552	1.475662	-1.151394	10.349634	10.091878	2.717967	6.811194	10.051845	9.705694	-6.613897	2.145847	9.828151	8.500479	-5.353725	-1.714725
0.097000	3.650976	10.180250	1.274354	-1.318023	10.316372	9.912469	2.801684	6.263676	9.845401	9.393018	-6.688972	1.735444	9.539636	8.034149	-5.610915	-1.747001
0.098000	3.722541	10.051739	1.034294	-1.479809	10.262207	9.673076	2.898890	5.645714	9.571633	8.993280	-6.734912	1.316296	9.166093	7.476059	-5.837662	-1.802212
0.099000	3.799015	9.893457	0.775852	-1.612645	10.189512	9.388037	3.003626	4.997802	9.247239	8.531492	-6.728982	0.922916	8.730032	6.859993	-6.005179	-1.880304
0.100000	3.876584	9.717693	0.524354	-1.691703	10.103875	9.079193	3.108896	4.367414	8.897141	8.042109	-6.651148	0.590576	8.263202	6.228610	-6.085871	-1.979659
0.101000	3.951313	9.538559	0.305346	-1.696072	10.012392	8.770781	3.207966	3.800170	8.548795	7.561356	-6.488006	0.348468	7.799276	5.625235	-6.058617	-2.097238
0.102000	4.019351	9.369675	0.142579	-1.610402	9.922324	8.485783	3.294678	3.336884	8.228078	7.123532	-6.233364	0.218867	7.370931	5.091002	-5.910158	-2.228639
0.103000	4.077152	9.222741	0.056323	-1.425765	9.840235	8.243548	3.363807	3.009830	7.956659	6.757624	-5.888404	0.216122	7.006508	4.660848	-5.635629	-2.368470
0.104000	4.121654	9.106642	0.062386	-1.139673	9.771405	8.058410	3.411297	2.840457	7.750479	6.485053	-5.461197	0.346366	6.727602	4.360803	-5.238103	-2.510828
0.105000	4.150535	9.027133	0.170892	-0.756078	9.719579	7.939206	3.434640	2.838329	7.619258	6.318771	-4.966056	0.606492	6.547937	4.206314	-4.728321	-2.649920
0.106000	4.162477	8.986840	0.385070	-0.285227	9.686887	7.889410	3.433213	3.001440	7.566650	6.263444	-4.422400	0.983292	6.473361	4.202049	-4.124312	-2.780670
0.107000	4.157507	8.985595	0.699643	0.256201	9.673961	7.907684	3.408734	3.315718	7.590932	6.315869	-3.853602	1.451838	6.501936	4.341151	-3.451375	-2.899345
0.108000	4.136657	9.020848	1.102496	0.847441	9.680115	7.988725	3.364449	3.757672	7.685965	6.466119	-3.283314	1.981121	6.624889	4.607205	-2.738824	-3.003480
0.109000	4.101166	9.088279	1.578819	1.467447	9.703625	8.124264	3.303647	4.300516	7.842300	6.700091	-2.731831	2.543275	6.829386	4.979516	-2.014869	-3.091418
0.110000	4.052540	9.182284	2.110981	2.094727	9.741999	8.303677	3.229702	4.914112	8.048018	7.000237	-2.217792	3.111552	7.099031	5.433143	-1.306481	-3.162305
0.111000	3.993400	9.296024	2.674512	2.704099	9.792241	8.511192	3.147311	5.558590	8.286685	7.341468	-1.761742	3.651099	7.409452	5.933025	-0.643376	-3.216531
0.112000	3.927718	9.420019	3.238007	3.267380	9.850852	8.722935	3.062576	6.183051	8.534403	7.688634	-1.383796	4.120337	7.725871	6.432605	-0.057417	-3.255879
0.113000	3.859994	9.543732	3.768121	3.757819	9.914229	8.911986	2.981468	6.734828	8.764418	8.003502	-1.098692	4.481072	8.010215	6.882665	0.422782	-3.282880
0.114000	3.794341	9.658825	4.234866	4.154013	9.979233	9.055046	2.908694	7.169260	8.953549	8.253013	-0.913510	4.705745	8.229383	7.240791	0.776080	-3.300205
0.115000	3.733982	9.759853	4.614933	4.441974	10.043247	9.135880	2.847288	7.455004	9.085449	8.413746	-0.827357	4.780354	8.359735	7.476556	0.990752	-3.310350
0.116000	3.680702	9.844508	4.895338	4.617577	10.104194	9.150306	2.798049	7.580223	9.155023	8.477798	-0.830280	4.708861	8.392950	7.577705	1.066885	-3.315320
0.117000	3.634973	9.912906	5.073479	4.685966	10.160503	9.105120	2.760007	7.551095	9.167700	8.451438	-0.905493	4.510306	8.334728	7.548817	1.015315	-3.316692
0.118000	3.596625	9.966689	5.153722	4.658073	10.211085	9.011518	2.731625	7.383739	9.133930	8.347478	-1.034065	4.209946	8.197302	7.403454	0.853261	-3.315787
0.119000	3.565080	10.008320	5.145781	4.548787	10.255269	8.883053	2.711061	7.101239	9.066869	8.182876	-1.196669	3.836257	7.997149	7.161407	0.602049	-3.313495
0.120000	3.539211	10.040562	5.064723	4.376523	10.292759	8.736141	2.695789	6.734670	8.981656	7.979963	-1.373817	3.422105	7.756602	6.849899	0.286657	-3.309907
0.121000	3.517493	10.066106	4.929651	4.161792	10.323565	8.588564	2.682817	6.320636	8.893615	7.764667	-1.547660	3.002335	7.502173	6.501365	-0.065916	-3.304360
0.122000	3.498524	10.087337	4.760408	3.924401	10.347949	8.456664	2.669616	5.894217	8.816340	7.561188	-1.704638	2.607152	7.258507	6.146717	-0.430188	-3.295919
0.123000	3.481159	10.106201	4.575956	3.682225	10.366355	8.353864	2.654293	5.486381	8.760635	7.390049	-1.835419	2.260476	7.046458	5.813004	-0.783820	-3.283560
0.124000	3.464621	10.124152	4.392869	3.450111	10.379369	8.289104	2.635771	5.121545	8.733730	7.265964	-1.934992	1.978345	6.881166	5.521160	-1.108979	-3.266405
0.125000	3.448759	10.142165	4.223278	3.238449	10.387652	8.265148	2.614235	4.813726	8.738842	7.194744	-2.003063	1.765997	6.768664	5.282345	-1.394089	-3.244076
0.126000	3.433931	10.160784	4.074526	3.053168	10.391914	8.278891	2.590892	4.566917	8.775232	7.173951	-2.042785	1.619223	6.706507	5.098379	-1.633748	-3.216751
0.127000	3.420799	10.180188	3.949556	2.896272	10.392864	8.322315	2.567599	4.376895	8.838370	7.194605	-2.059400	1.526865	6.685624	4.963549	-1.827830	-3.185124
0.128000	3.410093	10.200276	3.847631	2.766583	10.391191	8.383991	2.546437	4.233509	8.920636	7.243366	-2.059164	1.473514	6.692566	4.866852	-1.980343	-3.150338
0.129000	3.402231	10.220761	3.766202	2.661351	10.387535	8.452935	2.529016	4.125389	9.014409	7.306991	-2.047541	1.444356	6.714007	4.796569	-2.097180	-3.113682
0.130000	3.397171	10.241220	3.701886	2.577076	10.382478	8.520181	2.516187	4.042141	9.113001	7.374319	-2.028837	1.427261	6.738740	4.742354	-2.184887	-3.076491
0.131000	3.394760	10.260817	3.649404	2.508687	10.376453	8.575402	2.508702	3.971230	9.207540	7.432973	-2.007846	1.409491	6.754417	4.692082	-2.251512	-3.040413
0.132000	3.395249	10.275307	3.600216	2.448739	10.368501	8.602858	2.507858	3.894452	9.282920	7.465253	-1.990699	1.375467	6.743450	4.628139	-2.306354	-3.007737
0.133000	3.399625	10.274432	3.542924	2.388582	10.354084	8.580586	2.515545	3.789573	9.316860	7.447437	-1.981823	1.309348	6.682173	4.528407	-2.355826	-2.981812
0.134000	3.408986	10.246658	3.466823	2.321136	10.327934	8.487226	2.533284	3.637944	9.287020	7.357030	-1.980673	1.200850	6.547880	4.373850	-2.400719	-2.966576
0.135000	3.423686	10.186154	3.365356	2.242736	10.288268	8.310111	2.561276	3.430943	9.179553	7.181172	-1.981596	1.049584	6.327264	4.155334	-2.436889	-2.965410
0.136000	3.443254	10.092950	3.236220	2.152711	10.235934	8.046018	2.598417	3.169378	8.990028	6.917317	-1.976386	0.863001	6.017264	3.873283	-2.457901	-2.980492
0.137000	3.467082	9.965843	3.078279	2.050965	10.169598	7.694346	2.643458	2.856182	8.716513	6.565931	-1.958760	0.648249	5.618482	3.530623	-2.458657	-3.012921
0.138000	3.494685	9.800434	2.890445	1.937391	10.084711	7.254931	2.695225	2.493819	8.357327	6.127971	-1.925737	0.409447	5.133039	3.130300	-2.436720	-3.062637
0.139000	3.525493	9.591763	2.672950	1.812447	9.975539	6.730061	2.752358	2.086098	7.913067	5.606955	-1.876481	0.149658	4.566592	2.677078	-2.391536	-3.128499
0.140000	3.558160	9.335545	2.431276	1.677909	9.835631	6.126786	2.812535	1.641531	7.387791	5.011894	-1.808865	-0.125453	3.931419	2.180829	-2.321024	-3.209152
0.141000	3.589886	9.036369	2.183852	1.539596	9.664271	5.465547	2.872896	1.181917	6.797369	4.366430	-1.712513	-0.398871	3.254637	1.665019	-2.214603	-3.303486
0.142000	3.617085	8.710482	1.958793	1.406677	9.469727	4.778789	2.931088	0.739958	6.169816	3.706892	-1.571742	-0.644778	2.575315	1.164119	-2.055770	-3.410190
